"id","n","NNT","TYPE"
718,"500",-15.1495049504951,"Unadjusted"
719,"500",123.447154471545,"Unadjusted"
720,"500",-436.114285714291,"Unadjusted"
721,"500",-98.8306451612898,"Unadjusted"
722,"500",-22.2197841726619,"Unadjusted"
723,"500",17.475652173913,"Unadjusted"
724,"500",171.433333333334,"Unadjusted"
725,"500",-18.5106382978723,"Unadjusted"
726,"500",38.4909560723515,"Unadjusted"
727,"500",101.331125827815,"Unadjusted"
728,"500",31.1830334190231,"Unadjusted"
729,"500",40.002614379085,"Unadjusted"
730,"500",-23.1042136945071,"Unadjusted"
731,"500",186.37037037037,"Unadjusted"
732,"500",-107.063829787234,"Unadjusted"
733,"500",-27.7390278433223,"Unadjusted"
734,"500",23.8823529411765,"Unadjusted"
735,"500",136.166666666667,"Unadjusted"
736,"500",-27.8114285714286,"Unadjusted"
737,"500",-13.6307112576543,"Unadjusted"
738,"500",28.8114478114478,"Unadjusted"
739,"500",38.7514715500327,"Unadjusted"
740,"500",676.666666666647,"Unadjusted"
741,"500",-20.3174442190669,"Unadjusted"
742,"500",-28.7851711026616,"Unadjusted"
743,"500",200.94827586207,"Unadjusted"
744,"500",-18.4009009009009,"Unadjusted"
745,"500",56.2862453531598,"Unadjusted"
746,"500",-39.7945383615085,"Unadjusted"
747,"500",29.6533398342272,"Unadjusted"
748,"500",21.0152505446623,"Unadjusted"
749,"500",18.3241296518607,"Unadjusted"
750,"500",73.3526570048311,"Unadjusted"
751,"500",-99.2153344208807,"Unadjusted"
752,"500",41.1486486486486,"Unadjusted"
753,"500",22.4803695150115,"Unadjusted"
754,"500",-18.1495076096687,"Unadjusted"
755,"500",13.4538375973304,"Unadjusted"
756,"500",-30.4607197161683,"Unadjusted"
757,"500",18.727969348659,"Unadjusted"
758,"500",15.5178756476684,"Unadjusted"
759,"500",43.6086956521739,"Unadjusted"
760,"500",39.9503916449086,"Unadjusted"
761,"500",-17.3796992481203,"Unadjusted"
762,"500",-48.807031888798,"Unadjusted"
763,"500",77.4890038809834,"Unadjusted"
764,"500",36.8934010152284,"Unadjusted"
765,"500",-126.250517598344,"Unadjusted"
766,"500",221.593023255814,"Unadjusted"
767,"500",-43.8387096774194,"Unadjusted"
768,"500",164.983050847457,"Unadjusted"
769,"500",-15.3975997912862,"Unadjusted"
770,"500",-46.7630368098159,"Unadjusted"
771,"500",243.6,"Unadjusted"
772,"500",29.1621226874391,"Unadjusted"
773,"500",16.4690489589195,"Unadjusted"
774,"500",20.211799801127,"Unadjusted"
775,"500",64.322198275862,"Unadjusted"
776,"500",55.3754646840148,"Unadjusted"
777,"500",36.4404332129964,"Unadjusted"
778,"500",36.6052631578947,"Unadjusted"
779,"500",-71.3933253873659,"Unadjusted"
780,"500",17.6470588235294,"Unadjusted"
781,"500",-213.557142857142,"Unadjusted"
782,"500",77.351174934726,"Unadjusted"
783,"500",20.1023890784983,"Unadjusted"
784,"500",55.6870300751879,"Unadjusted"
785,"500",28.0702005730659,"Unadjusted"
786,"500",113.313432835821,"Unadjusted"
787,"500",15.9577161325074,"Unadjusted"
788,"500",-9.30036855036855,"Unadjusted"
789,"500",108.431775700934,"Unadjusted"
790,"500",-152.939393939395,"Unadjusted"
791,"500",26.278596187175,"Unadjusted"
792,"500",-48.3,"Unadjusted"
793,"500",-36.6,"Unadjusted"
794,"500",-25.4453642384106,"Unadjusted"
795,"500",-106.709734513274,"Unadjusted"
796,"500",19.9774509803921,"Unadjusted"
797,"500",-28.3255269320843,"Unadjusted"
798,"500",55.8404452690168,"Unadjusted"
799,"500",-22.3842085379675,"Unadjusted"
800,"500",-19.3705583756345,"Unadjusted"
801,"500",30.9948427024239,"Unadjusted"
802,"500",-48.5451612903226,"Unadjusted"
803,"500",-13.2347500550539,"Unadjusted"
804,"500",69.4618991793669,"Unadjusted"
805,"500",35.7966101694915,"Unadjusted"
806,"500",429.278571428577,"Unadjusted"
807,"500",36.2804360993337,"Unadjusted"
808,"500",-53.5373134328358,"Unadjusted"
809,"500",-8.70923209663503,"Unadjusted"
810,"500",68.7366589327145,"Unadjusted"
811,"500",77.1789473684209,"Unadjusted"
812,"500",28.473786407767,"Unadjusted"
813,"500",32.4185520361991,"Unadjusted"
814,"500",13.8609179415855,"Unadjusted"
815,"500",-27.1776198934281,"Unadjusted"
816,"500",185.808510638298,"Unadjusted"
817,"500",40.9122686771761,"Unadjusted"
818,"500",-21,"Unadjusted"
819,"500",-36.1641025641026,"Unadjusted"
820,"500",-536.877192982458,"Unadjusted"
821,"500",-56.4295238095239,"Unadjusted"
822,"500",843.555555555546,"Unadjusted"
823,"500",-440.484848484847,"Unadjusted"
824,"500",-64.587982832618,"Unadjusted"
825,"500",19.9782016348774,"Unadjusted"
826,"500",-19.5284128020901,"Unadjusted"
827,"500",156.000000000001,"Unadjusted"
828,"500",48.1562499999999,"Unadjusted"
829,"500",28.1470588235294,"Unadjusted"
830,"500",-21.1259786476868,"Unadjusted"
831,"500",-27.1153153153153,"Unadjusted"
832,"500",20.5714285714286,"Unadjusted"
833,"500",27.2353484079372,"Unadjusted"
834,"500",-17.566392479436,"Unadjusted"
835,"500",-18.8936170212766,"Unadjusted"
836,"500",-19.5935846560847,"Unadjusted"
837,"500",70.6065192083819,"Unadjusted"
838,"500",32.0227032734953,"Unadjusted"
839,"500",23.5410852713178,"Unadjusted"
840,"500",-20.2635317997294,"Unadjusted"
841,"500",12.329563812601,"Unadjusted"
842,"500",24,"Unadjusted"
843,"500",-4326.00000000035,"Unadjusted"
844,"500",36.3658536585366,"Unadjusted"
845,"500",-130.019189765458,"Unadjusted"
846,"500",88.5665171898353,"Unadjusted"
847,"500",18.9058710912572,"Unadjusted"
848,"500",18.2159264931087,"Unadjusted"
849,"500",40.6204986149585,"Unadjusted"
850,"500",53.1912568306011,"Unadjusted"
851,"500",-21.3610802811691,"Unadjusted"
852,"500",-152.66052631579,"Unadjusted"
853,"500",-37.4056603773584,"Unadjusted"
854,"500",25.5622895622896,"Unadjusted"
855,"500",13.8209236569274,"Unadjusted"
856,"500",26.6134301270418,"Unadjusted"
857,"500",794.041666666678,"Unadjusted"
858,"500",-19.03125,"Unadjusted"
859,"500",28.2589792060492,"Unadjusted"
860,"500",68.3887587822014,"Unadjusted"
861,"500",-22.8978388998035,"Unadjusted"
862,"500",32.524017467249,"Unadjusted"
863,"500",44.9597315436241,"Unadjusted"
864,"500",23.8412387299098,"Unadjusted"
865,"500",969.338709677439,"Unadjusted"
866,"500",-10.2448466566114,"Unadjusted"
867,"500",-59.9307228915663,"Unadjusted"
868,"500",3141.63157894699,"Unadjusted"
869,"500",44.6291390728477,"Unadjusted"
870,"500",-28.555390702275,"Unadjusted"
871,"500",-124.285714285715,"Unadjusted"
872,"500",26.0875656742557,"Unadjusted"
873,"500",-35.0504103165299,"Unadjusted"
874,"500",42,"Unadjusted"
875,"500",25.0909090909091,"Unadjusted"
876,"500",-72.0047846889952,"Unadjusted"
877,"500",-18.5408163265306,"Unadjusted"
878,"500",372.043478260867,"Unadjusted"
879,"500",-36.8939297124601,"Unadjusted"
880,"500",-35.0813397129187,"Unadjusted"
881,"500",29.2413793103448,"Unadjusted"
882,"500",-29.6907216494845,"Unadjusted"
883,"500",19.4750407830343,"Unadjusted"
884,"500",52.7184210526316,"Unadjusted"
885,"500",13.5426801284993,"Unadjusted"
886,"500",-84.3093220338984,"Unadjusted"
887,"500",122.708333333333,"Unadjusted"
888,"500",-20.3775649794802,"Unadjusted"
889,"500",23.2142857142857,"Unadjusted"
890,"500",14.401847028179,"Unadjusted"
891,"500",-41.4285714285714,"Unadjusted"
892,"500",-31.6220020855058,"Unadjusted"
893,"500",-14.4613180515759,"Unadjusted"
894,"500",-38.9460338101431,"Unadjusted"
895,"500",-50.0343671416598,"Unadjusted"
896,"500",-70.5971563981045,"Unadjusted"
897,"500",-31.0343189017951,"Unadjusted"
898,"500",-22.0697674418605,"Unadjusted"
899,"500",-30.0714995034757,"Unadjusted"
900,"500",10.6369337979094,"Unadjusted"
901,"500",-78.3432835820895,"Unadjusted"
902,"500",-15.7616943866944,"Unadjusted"
903,"500",33.3272727272727,"Unadjusted"
904,"500",37.521410579345,"Unadjusted"
905,"500",8.60034904013962,"Unadjusted"
906,"500",-33.5972222222222,"Unadjusted"
907,"500",49.7293540474244,"Unadjusted"
908,"500",-138.131578947369,"Unadjusted"
909,"500",-84.084985835694,"Unadjusted"
910,"500",47.2093023255814,"Unadjusted"
911,"500",57.8050930460333,"Unadjusted"
912,"500",21.0995059985886,"Unadjusted"
913,"500",-67.0933333333332,"Unadjusted"
914,"500",-73.3333333333335,"Unadjusted"
915,"500",8.65033112582781,"Unadjusted"
916,"500",-15.0873134328358,"Unadjusted"
917,"500",17.532141827616,"Unadjusted"
918,"500",193.683544303797,"Unadjusted"
919,"500",198.631578947368,"Unadjusted"
920,"500",-30.6048553719008,"Unadjusted"
921,"500",27.0642570281124,"Unadjusted"
922,"500",-605.640000000008,"Unadjusted"
923,"500",100.321008403362,"Unadjusted"
924,"500",-43.6120996441282,"Unadjusted"
925,"500",-31.5789473684211,"Unadjusted"
926,"500",35.9065363469761,"Unadjusted"
927,"500",-82.560165975104,"Unadjusted"
928,"500",-43.8546637744034,"Unadjusted"
929,"500",-8.54862119013062,"Unadjusted"
930,"500",16.5725673446949,"Unadjusted"
931,"500",-17.9392033542977,"Unadjusted"
932,"500",-50.894560669456,"Unadjusted"
933,"500",31.3396226415094,"Unadjusted"
934,"500",-11.6534653465347,"Unadjusted"
935,"500",18.4291561712846,"Unadjusted"
936,"500",-38.5714285714286,"Unadjusted"
937,"500",-119.013565891473,"Unadjusted"
938,"500",20.2405498281787,"Unadjusted"
939,"500",23.4495412844037,"Unadjusted"
940,"500",19.0252844500632,"Unadjusted"
941,"500",130.888888888889,"Unadjusted"
942,"500",26.0431937172775,"Unadjusted"
943,"500",64.4823529411765,"Unadjusted"
944,"500",42,"Unadjusted"
945,"500",-40.4727272727273,"Unadjusted"
946,"500",18.4646341463415,"Unadjusted"
947,"500",-20.2183754993342,"Unadjusted"
948,"500",-7.83596837944664,"Unadjusted"
949,"500",12.221803766105,"Unadjusted"
950,"500",-23.1704980842912,"Unadjusted"
951,"500",39.6076294277929,"Unadjusted"
952,"500",288.132352941176,"Unadjusted"
953,"500",48.9506172839507,"Unadjusted"
954,"500",65.1225806451611,"Unadjusted"
955,"500",81.9904502046385,"Unadjusted"
956,"500",18.8291692692067,"Unadjusted"
957,"500",272.915887850469,"Unadjusted"
958,"500",-20.3444560305874,"Unadjusted"
959,"500",38.5380710659899,"Unadjusted"
960,"500",34.2022727272727,"Unadjusted"
961,"500",-12,"Unadjusted"
962,"500",-15.1076301162203,"Unadjusted"
963,"500",912.562500000002,"Unadjusted"
964,"500",-28.5714285714285,"Unadjusted"
965,"500",111.822222222223,"Unadjusted"
966,"500",-286.490566037736,"Unadjusted"
967,"500",12.3480083857442,"Unadjusted"
968,"500",13.4007123775601,"Unadjusted"
969,"500",14.4007263922518,"Unadjusted"
970,"500",104.273851590106,"Unadjusted"
971,"500",-32.2744550027948,"Unadjusted"
972,"500",51.1758620689656,"Unadjusted"
973,"500",30.4,"Unadjusted"
974,"500",-16.5912208504801,"Unadjusted"
975,"500",-38.9072164948453,"Unadjusted"
976,"500",-22.7356194690266,"Unadjusted"
977,"500",-40.4782608695653,"Unadjusted"
978,"500",42.8571428571429,"Unadjusted"
979,"500",31.832285115304,"Unadjusted"
980,"500",51.8157439446366,"Unadjusted"
981,"500",90.7949101796408,"Unadjusted"
982,"500",839.699999999985,"Unadjusted"
983,"500",-22.0162002945508,"Unadjusted"
984,"500",-686.267441860474,"Unadjusted"
985,"500",-93.580226904376,"Unadjusted"
986,"500",18.242302955665,"Unadjusted"
987,"500",-29.463354648303,"Unadjusted"
988,"500",11.3781749764817,"Unadjusted"
989,"500",-104.53765323993,"Unadjusted"
990,"500",-12.1998313659359,"Unadjusted"
991,"500",22.2884195193008,"Unadjusted"
992,"500",-105.588541666667,"Unadjusted"
993,"500",26.9351351351351,"Unadjusted"
994,"500",18.4449485783424,"Unadjusted"
995,"500",-69.4786127167629,"Unadjusted"
996,"500",-35.2941176470588,"Unadjusted"
997,"500",34.1694238448374,"Unadjusted"
998,"500",-36.8392321535693,"Unadjusted"
999,"500",33.7777777777778,"Unadjusted"
1000,"500",-324.999999999999,"Unadjusted"
1,"1000",64.1591770438549,"Unadjusted"
2,"1000",63.6578947368423,"Unadjusted"
3,"1000",50.3511029411764,"Unadjusted"
4,"1000",1221.12000000004,"Unadjusted"
5,"1000",-26.3107142857143,"Unadjusted"
6,"1000",-39.0810943643512,"Unadjusted"
7,"1000",-30.8516427104722,"Unadjusted"
8,"1000",-34.1176470588235,"Unadjusted"
9,"1000",161.532388663969,"Unadjusted"
10,"1000",-44.8888888888889,"Unadjusted"
11,"1000",46.0315186246418,"Unadjusted"
12,"1000",28.2876033057851,"Unadjusted"
13,"1000",136.905963302752,"Unadjusted"
14,"1000",-17.913095956548,"Unadjusted"
15,"1000",19.4411035585766,"Unadjusted"
16,"1000",-47.107572815534,"Unadjusted"
17,"1000",95.9964257347099,"Unadjusted"
18,"1000",230.945736434108,"Unadjusted"
19,"1000",35.1012128212532,"Unadjusted"
20,"1000",-218.256880733946,"Unadjusted"
21,"1000",835.385416666669,"Unadjusted"
22,"1000",935.48399999999,"Unadjusted"
23,"1000",977.544354838677,"Unadjusted"
24,"1000",3413.92857142811,"Unadjusted"
25,"1000",93.8438237608183,"Unadjusted"
26,"1000",-28.7078840162952,"Unadjusted"
27,"1000",30.0322580645161,"Unadjusted"
28,"1000",141.532374100719,"Unadjusted"
29,"1000",-39.9461615154536,"Unadjusted"
30,"1000",271.800000000001,"Unadjusted"
31,"1000",37.3656114214773,"Unadjusted"
32,"1000",-40.2290995421401,"Unadjusted"
33,"1000",-53.8804861580013,"Unadjusted"
34,"1000",31.8542773645058,"Unadjusted"
35,"1000",-12.6451612903226,"Unadjusted"
36,"1000",92.8393881453155,"Unadjusted"
37,"1000",-167.169586545201,"Unadjusted"
38,"1000",36.4035840098024,"Unadjusted"
39,"1000",30.7094434186231,"Unadjusted"
40,"1000",44.7296898079764,"Unadjusted"
41,"1000",-45.4960876369326,"Unadjusted"
42,"1000",-35.3753753753754,"Unadjusted"
43,"1000",-74.9732142857144,"Unadjusted"
44,"1000",-45.2731194897769,"Unadjusted"
45,"1000",194.787096774195,"Unadjusted"
46,"1000",-32.6286201022146,"Unadjusted"
47,"1000",278.173708920186,"Unadjusted"
48,"1000",1430.92857142859,"Unadjusted"
49,"1000",47.5815065763253,"Unadjusted"
50,"1000",-20.3097345132743,"Unadjusted"
51,"1000",-25.8868335146899,"Unadjusted"
52,"1000",47.2646595828414,"Unadjusted"
53,"1000",119.786967418546,"Unadjusted"
54,"1000",-508.801282051282,"Unadjusted"
55,"1000",-66.8859060402683,"Unadjusted"
56,"1000",-49.7694386694386,"Unadjusted"
57,"1000",51.7987152034261,"Unadjusted"
58,"1000",30,"Unadjusted"
59,"1000",-1141.59903381641,"Unadjusted"
60,"1000",-99.1705298013242,"Unadjusted"
61,"1000",-30.9035235990119,"Unadjusted"
62,"1000",-287.479804161567,"Unadjusted"
63,"1000",25.6298811544991,"Unadjusted"
64,"1000",114.069212410501,"Unadjusted"
65,"1000",-17.363381294964,"Unadjusted"
66,"1000",-19.4016872160934,"Unadjusted"
67,"1000",38.8273809523809,"Unadjusted"
68,"1000",479.238095238086,"Unadjusted"
69,"1000",-230.473087818696,"Unadjusted"
70,"1000",-26.1263665594856,"Unadjusted"
71,"1000",-73.1487379807692,"Unadjusted"
72,"1000",-36.2106956788232,"Unadjusted"
73,"1000",185.088372093024,"Unadjusted"
74,"1000",-14.0685825105783,"Unadjusted"
75,"1000",-98.6890243902438,"Unadjusted"
76,"1000",21.7483498349835,"Unadjusted"
77,"1000",-120.738916256158,"Unadjusted"
78,"1000",3374.22222222203,"Unadjusted"
79,"1000",-28.4048003692592,"Unadjusted"
80,"1000",-103.585664335664,"Unadjusted"
81,"1000",26.0043131334915,"Unadjusted"
82,"1000",21.9375232083178,"Unadjusted"
83,"1000",-82.1273209549071,"Unadjusted"
84,"1000",-504.527196652718,"Unadjusted"
85,"1000",182.518518518518,"Unadjusted"
86,"1000",61.7107199159223,"Unadjusted"
87,"1000",-33.2315789473684,"Unadjusted"
88,"1000",9.58918597742127,"Unadjusted"
89,"1000",115.332541567695,"Unadjusted"
90,"1000",-105,"Unadjusted"
91,"1000",-25.8571583986075,"Unadjusted"
92,"1000",-194.718954248366,"Unadjusted"
93,"1000",-44.3843283582089,"Unadjusted"
94,"1000",10.8300898203593,"Unadjusted"
95,"1000",34.3529411764706,"Unadjusted"
96,"1000",46.0330318521432,"Unadjusted"
97,"1000",283.733333333333,"Unadjusted"
98,"1000",65.1919406150582,"Unadjusted"
99,"1000",87.6342857142858,"Unadjusted"
100,"1000",-39.4027230971129,"Unadjusted"
101,"1000",42.7648725212465,"Unadjusted"
102,"1000",15.5332136445242,"Unadjusted"
103,"1000",64.3157894736841,"Unadjusted"
104,"1000",25.2251836306401,"Unadjusted"
105,"1000",688.584745762733,"Unadjusted"
106,"1000",35.631352154532,"Unadjusted"
107,"1000",107.526245551601,"Unadjusted"
108,"1000",-29.4555912914399,"Unadjusted"
109,"1000",-35.7438988095238,"Unadjusted"
110,"1000",22.2825963718821,"Unadjusted"
111,"1000",25.8371544889651,"Unadjusted"
112,"1000",42.5581395348837,"Unadjusted"
113,"1000",-41.4168110918545,"Unadjusted"
114,"1000",-144.611111111111,"Unadjusted"
115,"1000",34.4993514915694,"Unadjusted"
116,"1000",36.5709136498981,"Unadjusted"
117,"1000",79.3909465020577,"Unadjusted"
118,"1000",-56.5714285714286,"Unadjusted"
119,"1000",-78.7101921198308,"Unadjusted"
120,"1000",96.7752808988766,"Unadjusted"
121,"1000",85.7492877492878,"Unadjusted"
122,"1000",108.378684807256,"Unadjusted"
123,"1000",-110.90164684355,"Unadjusted"
124,"1000",959.546874999974,"Unadjusted"
125,"1000",-39.2598231827112,"Unadjusted"
126,"1000",17.3126258268622,"Unadjusted"
127,"1000",-29.9905003166561,"Unadjusted"
128,"1000",26.0869565217391,"Unadjusted"
129,"1000",31.3492968957283,"Unadjusted"
130,"1000",-64.9648692810456,"Unadjusted"
131,"1000",-78.9808644011878,"Unadjusted"
132,"1000",38.6892430278884,"Unadjusted"
133,"1000",-44.646288209607,"Unadjusted"
134,"1000",-377.335913312698,"Unadjusted"
135,"1000",-61.6244855967079,"Unadjusted"
136,"1000",15.6998715955937,"Unadjusted"
137,"1000",-421.449557522123,"Unadjusted"
138,"1000",145.963473053892,"Unadjusted"
139,"1000",252.516806722689,"Unadjusted"
140,"1000",-131.360682819383,"Unadjusted"
141,"1000",-18.7384822773769,"Unadjusted"
142,"1000",-35.7173234200744,"Unadjusted"
143,"1000",-92.5090909090909,"Unadjusted"
144,"1000",-66.3026830631638,"Unadjusted"
145,"1000",207.699646643109,"Unadjusted"
146,"1000",-63.8241875332977,"Unadjusted"
147,"1000",46.9365825014679,"Unadjusted"
148,"1000",159.059405940594,"Unadjusted"
149,"1000",39.0625,"Unadjusted"
150,"1000",23.679297965696,"Unadjusted"
151,"1000",64.5066666666667,"Unadjusted"
152,"1000",-1004.25423728817,"Unadjusted"
153,"1000",-23.1854228522172,"Unadjusted"
154,"1000",-77.6571428571429,"Unadjusted"
155,"1000",-191.816625916871,"Unadjusted"
156,"1000",90.4058823529411,"Unadjusted"
157,"1000",14.8721781195733,"Unadjusted"
158,"1000",108.604316546763,"Unadjusted"
159,"1000",-82.7911218169304,"Unadjusted"
160,"1000",47.695737192022,"Unadjusted"
161,"1000",-134.489325842696,"Unadjusted"
162,"1000",-40.3270197787462,"Unadjusted"
163,"1000",61.1383519837234,"Unadjusted"
164,"1000",37.1079192546583,"Unadjusted"
165,"1000",-51.9860813704497,"Unadjusted"
166,"1000",-39.8492462311558,"Unadjusted"
167,"1000",93.4012738853502,"Unadjusted"
168,"1000",-57.9351181862035,"Unadjusted"
169,"1000",-47.6810172206648,"Unadjusted"
170,"1000",34.5033595425304,"Unadjusted"
171,"1000",21.5379098360656,"Unadjusted"
172,"1000",-175.856931060046,"Unadjusted"
173,"1000",-109.420129270545,"Unadjusted"
174,"1000",-69.8237669454858,"Unadjusted"
175,"1000",50.0000000000001,"Unadjusted"
176,"1000",46.3951367781155,"Unadjusted"
177,"1000",-101.155055225149,"Unadjusted"
178,"1000",19.8055207026349,"Unadjusted"
179,"1000",130.793548387097,"Unadjusted"
180,"1000",80.0000000000003,"Unadjusted"
181,"1000",-45.2261457550714,"Unadjusted"
182,"1000",-286.39691943128,"Unadjusted"
183,"1000",-24.0955882352941,"Unadjusted"
184,"1000",138.488616462347,"Unadjusted"
185,"1000",-92.2511503067483,"Unadjusted"
186,"1000",34.4264538198404,"Unadjusted"
187,"1000",143.445180722892,"Unadjusted"
188,"1000",32.0424283765348,"Unadjusted"
189,"1000",-15.4074074074074,"Unadjusted"
190,"1000",-26.8083056478406,"Unadjusted"
191,"1000",-29.2975047984645,"Unadjusted"
192,"1000",-35.7969393761036,"Unadjusted"
193,"1000",-46.3255993812838,"Unadjusted"
194,"1000",74.0189617656204,"Unadjusted"
195,"1000",-42.4,"Unadjusted"
196,"1000",-49.6581319131503,"Unadjusted"
197,"1000",59.8185231539425,"Unadjusted"
198,"1000",-602.984962406019,"Unadjusted"
199,"1000",55.0948905109489,"Unadjusted"
200,"1000",421.904679376085,"Unadjusted"
201,"1000",51.5925925925926,"Unadjusted"
202,"1000",-25.6466165413534,"Unadjusted"
203,"1000",1025.42553191492,"Unadjusted"
204,"1000",120.421827411168,"Unadjusted"
205,"1000",-23.7368421052632,"Unadjusted"
206,"1000",42.0257869464698,"Unadjusted"
207,"1000",-400,"Unadjusted"
208,"1000",-171.498575498576,"Unadjusted"
209,"1000",36.4185207456404,"Unadjusted"
210,"1000",30.3539282990084,"Unadjusted"
211,"1000",64.8105405405404,"Unadjusted"
212,"1000",-44.3306390977444,"Unadjusted"
213,"1000",126.077287066246,"Unadjusted"
214,"1000",39.3574550752793,"Unadjusted"
215,"1000",37.940625,"Unadjusted"
216,"1000",31.9003111050995,"Unadjusted"
217,"1000",-97.042345276873,"Unadjusted"
218,"1000",-25.3563605728728,"Unadjusted"
219,"1000",161.638069705094,"Unadjusted"
220,"1000",158.377926421404,"Unadjusted"
221,"1000",56.561850802644,"Unadjusted"
222,"1000",-70.1528384279475,"Unadjusted"
223,"1000",-51.8104892022918,"Unadjusted"
224,"1000",10.3423874195854,"Unadjusted"
225,"1000",115.070422535211,"Unadjusted"
226,"1000",62.9133921411389,"Unadjusted"
227,"1000",24.3470437017995,"Unadjusted"
228,"1000",40.5957338750634,"Unadjusted"
229,"1000",48.066007266855,"Unadjusted"
230,"1000",-56.2153846153846,"Unadjusted"
231,"1000",53.2264966500972,"Unadjusted"
232,"1000",24.8162173286685,"Unadjusted"
233,"1000",-741.354938271597,"Unadjusted"
234,"1000",-47.24609375,"Unadjusted"
235,"1000",301.581542351452,"Unadjusted"
236,"1000",-78.9551389353868,"Unadjusted"
237,"1000",54.6544843049328,"Unadjusted"
238,"1000",-124.055555555555,"Unadjusted"
239,"1000",28.8185314265112,"Unadjusted"
240,"1000",-181.791044776118,"Unadjusted"
241,"1000",-382.177215189872,"Unadjusted"
242,"1000",-31.0917746627877,"Unadjusted"
243,"1000",-38.9946842783506,"Unadjusted"
244,"1000",-18.6943313498277,"Unadjusted"
245,"1000",23.0998683468121,"Unadjusted"
246,"1000",51.0960404380792,"Unadjusted"
247,"1000",-30.6343519494204,"Unadjusted"
248,"1000",-69.6597303634233,"Unadjusted"
249,"1000",-33.9162561576355,"Unadjusted"
250,"1000",230.98832684825,"Unadjusted"
251,"1000",20.7408594697626,"Unadjusted"
252,"1000",-64.3024026512012,"Unadjusted"
253,"1000",-216.078804347825,"Unadjusted"
254,"1000",102.646729776248,"Unadjusted"
255,"1000",19.2144835773645,"Unadjusted"
256,"1000",-49.9007018992569,"Unadjusted"
257,"1000",13.9915105386417,"Unadjusted"
258,"1000",114.462228517469,"Unadjusted"
259,"1000",-38.3408585055644,"Unadjusted"
260,"1000",44.4444444444444,"Unadjusted"
261,"1000",36.3444290337494,"Unadjusted"
262,"1000",-131.264943457189,"Unadjusted"
263,"1000",67.060572381217,"Unadjusted"
264,"1000",257.786334056397,"Unadjusted"
265,"1000",-10.8138568748325,"Unadjusted"
266,"1000",22.359022556391,"Unadjusted"
267,"1000",-76.4737008871992,"Unadjusted"
268,"1000",-372.154446177853,"Unadjusted"
269,"1000",45.0242208036049,"Unadjusted"
270,"1000",-21.6058054112166,"Unadjusted"
271,"1000",23.1578947368421,"Unadjusted"
272,"1000",-18.6772176631497,"Unadjusted"
273,"1000",54.2285714285714,"Unadjusted"
274,"1000",28.62205466541,"Unadjusted"
275,"1000",35.4825538233111,"Unadjusted"
276,"1000",53.581081081081,"Unadjusted"
277,"1000",-16.9137124220079,"Unadjusted"
278,"1000",-34.2465208747515,"Unadjusted"
279,"1000",-17.8740435550324,"Unadjusted"
280,"1000",-48.6968820978732,"Unadjusted"
281,"1000",34.5297328353921,"Unadjusted"
282,"1000",82.3565217391304,"Unadjusted"
283,"1000",-120.521126760563,"Unadjusted"
284,"1000",86.5136005726555,"Unadjusted"
285,"1000",-84.1516245487365,"Unadjusted"
286,"1000",-20.4427860696517,"Unadjusted"
287,"1000",-417.682758620689,"Unadjusted"
288,"1000",-218.076923076922,"Unadjusted"
289,"1000",-199.96984924623,"Unadjusted"
290,"1000",21.6261061946903,"Unadjusted"
291,"1000",34.2634560906516,"Unadjusted"
292,"1000",36.9944985853505,"Unadjusted"
293,"1000",-30.1454453950679,"Unadjusted"
294,"1000",-290.801932367151,"Unadjusted"
295,"1000",94.6043613707165,"Unadjusted"
296,"1000",-39.448069241012,"Unadjusted"
297,"1000",131.007769145394,"Unadjusted"
298,"1000",-32.9510337323177,"Unadjusted"
299,"1000",24.3635330578512,"Unadjusted"
300,"1000",24.2895136009708,"Unadjusted"
301,"1000",-22.1790151863783,"Unadjusted"
302,"1000",-28.1242459396752,"Unadjusted"
303,"1000",-40.2659009086233,"Unadjusted"
304,"1000",-97.89314516129,"Unadjusted"
305,"1000",17.7130299896587,"Unadjusted"
306,"1000",-70.2867647058824,"Unadjusted"
307,"1000",22.2164835164835,"Unadjusted"
308,"1000",72.9219745222929,"Unadjusted"
309,"1000",1635.66891891899,"Unadjusted"
310,"1000",-20.497559722579,"Unadjusted"
311,"1000",-76.1732484076432,"Unadjusted"
312,"1000",22.8513307984791,"Unadjusted"
313,"1000",-63.9333697433095,"Unadjusted"
314,"1000",-122.791878172589,"Unadjusted"
315,"1000",29.927615951994,"Unadjusted"
316,"1000",-118.621717171716,"Unadjusted"
317,"1000",35.6803563339876,"Unadjusted"
318,"1000",29.1134613033378,"Unadjusted"
319,"1000",-31.2223371251292,"Unadjusted"
320,"1000",-37.7379095163807,"Unadjusted"
321,"1000",24.3018008903278,"Unadjusted"
322,"1000",-24.9743374000841,"Unadjusted"
323,"1000",-34.6252685861625,"Unadjusted"
324,"1000",34.0238568588469,"Unadjusted"
325,"1000",-112.938086303939,"Unadjusted"
326,"1000",41.0632996632996,"Unadjusted"
327,"1000",113.078651685393,"Unadjusted"
328,"1000",15.7582331416623,"Unadjusted"
329,"1000",48.8357877748638,"Unadjusted"
330,"1000",-24.7683232407601,"Unadjusted"
331,"1000",-122.170212765958,"Unadjusted"
332,"1000",-735.681818181813,"Unadjusted"
333,"1000",-77.6311475409836,"Unadjusted"
334,"1000",55.1623616236161,"Unadjusted"
335,"1000",94.760263361735,"Unadjusted"
